Company_ID,Date,Sector,Total_Energy_Consumption_kWh,Renewable_Energy_Consumption_kWh,NonRenewable_Energy_Consumption_kWh,Production_Output_Units,Supply_Chain_Transport_km,Supply_Chain_Transport_Mode,Raw_Material_Usage_kg,Carbon_Emission_tCO2e_TARGET,Energy_Cost_USD,Carbon_Tax_USD,Process_Efficiency_Percent,Employment_Count,Public_Acceptance_Index,Carbon_Reduction_Strategy,Strategy_Implementation_Cost_USD,Expected_Carbon_Reduction_Percent,Expected_Renewable_Share_Percent,Social_Impact_Score,Industry_Sectors
C030,2024-09-22,Energy,198298.26,22125.25,176173.01,9323.37,2536.59,Truck,60467.03,84.7752,22756.17,3573.08,83.65,3382,0.74,Efficiency Upgrade,446755.43,17.18,26.64,0.8,Automotive Industry
C030,2024-09-23,Energy,157105.35,52524.89,104580.46,5726.92,1923.84,Rail,19797.16,52.0697,10292.46,2585.57,60.77,3836,0.71,Renewable Adoption,474171.91,21.43,46.14,0.78,Logistics
C030,2024-09-24,Energy,132259.83,75305.23,56954.6,1147.69,1868.26,Air,19648.69,21.9982,11540.33,1027.18,63.46,1583,0.74,Carbon Tax Compliance,489996.85,5.62,66.65,0.54,Steel Manufacturing
C030,2024-09-25,Energy,114074.4,57305.91,56768.49,5862.84,3654.32,Truck,27788.17,19.4117,11553.64,858.39,66.66,2807,0.92,Efficiency Upgrade,125028.67,14.2,56.32,0.76,Cement Production
C030,2024-09-26,Energy,97928.48,25850.59,72077.89,1248.14,2531.68,Rail,40835.21,21.9399,5575.74,717.43,85.18,1944,0.93,Efficiency Upgrade,108858.75,8.19,38.62,0.76,Automotive Industry
C030,2024-09-27,Energy,157544.81,58002.78,99542.03,2701.63,3405.07,Air,76537.19,30.4878,10346.83,656.84,88.89,2044,0.53,Carbon Tax Compliance,321931.54,12.49,44.55,0.69,Logistics
C030,2024-09-28,Energy,85809.68,9996.81,75812.87,3760.29,2813.91,Ship,43313.0,32.0421,7445.85,1135.73,86.54,2264,0.54,Process Reengineering,197557.9,9.3,29.04,0.6,Steel Manufacturing
C030,2024-09-29,Energy,121658.81,64448.95,57209.86,4851.71,2684.6,Truck,19447.29,18.1708,12879.55,788.58,86.86,1043,0.66,Carbon Tax Compliance,237066.83,14.27,68.45,0.6,Cement Production
C030,2024-09-30,Energy,132945.27,49793.24,83152.03,5358.68,2538.53,Rail,71151.89,34.7007,15874.22,1263.24,64.14,2356,0.85,Efficiency Upgrade,280022.52,12.84,53.32,0.8,Automotive Industry
C030,2024-10-01,Energy,154703.26,82873.03,71830.23,2103.34,2180.75,Ship,21117.58,34.5487,9079.61,1646.77,71.97,3048,0.45,Renewable Adoption,181177.14,8.46,60.75,0.6,Logistics
C030,2024-10-02,Energy,61151.42,34973.39,26178.03,2136.85,4844.72,Ship,55663.3,11.5804,4397.08,242.5,77.98,3007,0.92,Process Reengineering,116669.32,15.52,77.06,0.56,Steel Manufacturing
C030,2024-10-03,Energy,89546.23,14999.58,74546.65,4647.75,661.02,Rail,54581.51,22.5515,5176.38,1117.3,83.17,3205,0.65,Carbon Tax Compliance,407302.86,16.4,27.89,0.94,Cement Production
C030,2024-10-04,Energy,99181.04,34767.82,64413.22,8244.45,2641.23,Ship,57401.08,28.6393,5848.52,602.96,61.13,3869,0.55,Renewable Adoption,188086.41,13.73,44.24,0.88,Automotive Industry
C030,2024-10-05,Energy,71456.1,16403.2,55052.9,1913.02,2501.86,Ship,22290.48,26.7898,6009.75,1142.0,82.78,1043,0.84,Renewable Adoption,448834.05,5.75,30.53,0.75,Logistics
C030,2024-10-06,Energy,114106.85,46575.0,67531.85,3515.41,621.04,Ship,41716.38,23.2255,13369.99,933.12,85.09,3628,0.3,Process Reengineering,362509.82,21.46,52.04,0.47,Steel Manufacturing
C030,2024-10-07,Energy,170227.63,25087.41,145140.22,6141.37,1978.45,Air,25940.31,46.6356,19772.27,1579.2,64.64,2209,0.71,Efficiency Upgrade,467750.8,15.9,27.66,0.89,Cement Production
C030,2024-10-08,Energy,126879.49,52343.14,74536.35,3932.32,2728.46,Air,29518.36,33.0965,11418.46,953.28,87.26,4090,0.46,Renewable Adoption,482685.64,19.24,51.75,0.59,Automotive Industry
C030,2024-10-09,Energy,55265.57,30978.19,24287.38,9262.43,1702.89,Rail,29538.7,11.6999,3585.23,339.01,61.47,738,0.81,Process Reengineering,415439.25,6.42,63.49,0.57,Logistics
C030,2024-10-10,Energy,132316.62,44483.92,87832.7,4024.61,3932.94,Air,49220.98,34.0255,7331.49,990.07,89.62,780,0.91,Carbon Tax Compliance,298262.53,9.76,53.52,0.67,Steel Manufacturing
C030,2024-10-11,Energy,55147.28,25293.62,29853.66,9092.27,4114.46,Truck,13955.1,11.9427,3952.18,529.16,69.81,4021,0.61,Renewable Adoption,185335.45,17.9,52.44,0.84,Cement Production
C030,2024-10-12,Energy,127223.56,15553.84,111669.72,9726.85,995.75,Truck,41317.31,39.6549,14729.33,1209.36,88.22,1038,0.5,Process Reengineering,288040.69,19.29,21.86,0.8,Automotive Industry
C030,2024-10-13,Energy,111453.41,66650.2,44803.21,9723.01,4967.9,Ship,54560.08,16.7526,9301.2,429.55,82.58,4154,0.58,Process Reengineering,224009.03,12.91,67.62,0.43,Logistics
C030,2024-10-14,Energy,129720.15,72099.68,57620.47,2361.7,1522.81,Ship,23621.47,21.4031,7675.53,496.01,67.33,3536,0.79,Carbon Tax Compliance,185843.28,24.74,72.34,0.52,Steel Manufacturing
C030,2024-10-15,Energy,184290.41,55219.59,129070.82,8668.96,2453.92,Rail,58525.5,58.1521,14471.56,2354.35,80.79,3067,0.62,Efficiency Upgrade,419202.73,12.0,42.65,0.8,Cement Production
C030,2024-10-16,Energy,181394.08,97415.47,83978.61,9223.83,2366.5,Air,29683.13,38.7433,17391.75,952.78,86.93,4819,0.41,Efficiency Upgrade,188580.58,11.87,70.96,0.42,Automotive Industry
C030,2024-10-17,Energy,72695.94,18683.58,54012.36,8969.28,1696.1,Rail,59318.61,18.6858,7588.73,836.84,72.36,2151,0.95,Efficiency Upgrade,208571.67,7.03,31.1,0.71,Logistics
C030,2024-10-18,Energy,173634.55,41134.21,132500.34,6151.85,3096.95,Air,17403.7,59.0511,13899.96,1575.08,61.5,2656,0.46,Process Reengineering,399926.98,22.64,37.01,0.86,Steel Manufacturing
C030,2024-10-19,Energy,144171.22,39997.07,104174.15,2509.09,1911.03,Ship,28110.39,39.2032,9649.08,1522.21,95.0,592,0.84,Process Reengineering,174570.97,10.22,33.19,0.49,Cement Production
C030,2024-10-20,Energy,142717.12,41894.2,100822.92,9546.24,1459.72,Truck,45886.04,33.969,10476.35,743.18,85.89,4141,0.52,Carbon Tax Compliance,248628.58,5.69,48.74,0.9,Automotive Industry
C030,2024-10-21,Energy,194459.48,36095.72,158363.76,2579.16,2926.68,Ship,67136.71,65.7082,19332.73,2550.97,72.23,2856,0.9,Renewable Adoption,385585.78,23.32,24.43,0.65,Logistics
C030,2024-10-22,Energy,133486.52,38246.29,95240.23,2863.17,4499.65,Rail,22630.58,37.0788,14096.59,1068.07,73.64,1530,0.76,Efficiency Upgrade,386351.08,10.78,45.29,0.64,Steel Manufacturing
C030,2024-10-23,Energy,130442.36,70589.52,59852.84,2268.93,3690.41,Ship,25944.08,27.9317,7929.48,1080.0,88.68,3329,0.37,Renewable Adoption,497445.54,15.61,73.88,0.7,Cement Production
C030,2024-10-24,Energy,191287.25,108180.74,83106.51,3433.97,4101.87,Rail,50181.59,29.6302,14973.37,667.0,62.55,4196,0.6,Efficiency Upgrade,482968.64,10.04,68.77,0.92,Automotive Industry
C030,2024-10-25,Energy,97617.3,55399.45,42217.85,4102.52,3379.21,Ship,10553.37,18.1327,9838.03,442.57,91.75,4501,0.6,Process Reengineering,199277.81,17.14,64.43,0.89,Logistics
C030,2024-10-26,Energy,127101.06,49527.39,77573.67,8615.27,4979.4,Air,41033.4,33.248,8662.18,1309.67,93.79,3872,0.52,Carbon Tax Compliance,353894.53,21.78,45.61,0.66,Steel Manufacturing
C030,2024-10-27,Energy,188072.03,96585.64,91486.39,9136.22,1532.52,Air,18399.07,41.0782,12154.9,1011.52,86.57,4870,0.57,Efficiency Upgrade,255610.38,18.27,64.93,0.52,Cement Production
C030,2024-10-28,Energy,197156.07,46274.79,150881.28,3423.23,3032.33,Rail,62956.35,69.7711,23460.22,1756.49,71.04,1882,0.78,Efficiency Upgrade,276183.29,10.97,40.99,0.68,Automotive Industry
C030,2024-10-29,Energy,55767.03,15622.74,40144.29,2710.0,3213.43,Air,31391.83,16.5149,5865.68,522.86,63.25,959,0.75,Efficiency Upgrade,188709.83,19.4,35.75,0.62,Logistics
C030,2024-10-30,Energy,157831.59,46951.54,110880.05,3262.85,2949.69,Truck,75194.47,43.3797,15418.41,1511.76,60.63,1067,0.69,Renewable Adoption,338175.19,5.88,42.78,0.67,Steel Manufacturing
C030,2024-10-31,Energy,115534.02,63934.67,51599.35,8441.3,3163.22,Ship,33121.59,16.5569,10960.6,821.43,63.04,2652,0.4,Renewable Adoption,475469.41,8.94,63.24,0.51,Cement Production
C030,2024-11-01,Energy,124083.45,14107.67,109975.78,1631.96,4907.83,Rail,41944.91,43.4406,8704.93,1526.24,80.71,790,0.72,Renewable Adoption,232766.0,23.68,23.57,0.66,Automotive Industry
C030,2024-11-02,Energy,194207.73,33517.76,160689.97,9300.71,3073.48,Rail,53197.53,56.1672,10226.85,1172.38,79.92,4349,0.76,Carbon Tax Compliance,498640.86,5.17,33.23,0.73,Logistics
C030,2024-11-03,Energy,105004.23,11753.72,93250.51,8881.92,628.98,Rail,40528.54,36.58,7288.28,1643.3,81.86,3183,0.47,Renewable Adoption,492482.31,13.73,29.32,0.58,Steel Manufacturing
C030,2024-11-04,Energy,65514.9,19796.09,45718.81,2473.22,4537.9,Ship,58717.17,16.266,7225.07,552.8,90.9,3762,0.62,Efficiency Upgrade,279339.25,14.12,48.69,0.93,Cement Production
C030,2024-11-05,Energy,180287.54,45659.98,134627.56,5929.01,4897.76,Truck,20169.84,60.1365,15640.85,2281.24,80.3,3046,0.32,Efficiency Upgrade,372458.15,15.09,35.54,0.81,Automotive Industry
C030,2024-11-06,Energy,182391.4,69771.54,112619.86,8988.74,4200.72,Ship,37038.03,36.5453,11997.57,881.56,86.68,4616,0.75,Carbon Tax Compliance,428331.2,18.28,47.36,0.67,Logistics
C030,2024-11-07,Energy,188182.57,30556.68,157625.89,9254.87,1572.77,Air,73504.01,57.5203,14759.26,2361.51,78.99,4486,0.9,Process Reengineering,261756.39,21.85,25.57,0.59,Steel Manufacturing
C030,2024-11-08,Energy,142437.99,16594.89,125843.1,6339.94,603.8,Air,71746.32,53.0063,9956.72,1512.43,94.33,1175,0.45,Efficiency Upgrade,322939.0,14.84,24.83,0.87,Cement Production
C030,2024-11-09,Energy,57594.96,13246.03,44348.93,6670.63,4730.08,Truck,62335.56,14.7081,4228.08,321.45,89.47,2568,0.39,Efficiency Upgrade,176779.94,10.06,31.79,0.85,Automotive Industry
C030,2024-11-10,Energy,103474.48,12632.89,90841.59,2709.06,2357.7,Ship,69279.43,29.9432,9686.08,1145.33,69.29,936,0.85,Efficiency Upgrade,414442.1,16.11,20.72,0.6,Logistics
C030,2024-11-11,Energy,134214.82,38399.65,95815.17,3613.76,673.65,Rail,60492.06,43.2356,13272.25,1087.66,73.3,1359,0.9,Efficiency Upgrade,362495.12,9.47,44.73,0.7,Steel Manufacturing
C030,2024-11-12,Energy,176963.99,27479.48,149484.51,2969.58,1173.36,Truck,20703.73,49.7954,13498.59,2258.54,71.61,1519,0.84,Efficiency Upgrade,428423.71,17.99,34.2,0.47,Cement Production
C030,2024-11-13,Energy,198883.91,31811.16,167072.75,8676.74,4076.35,Rail,41665.23,58.3146,14806.12,2245.29,82.13,1824,0.71,Efficiency Upgrade,269713.05,22.5,24.02,0.87,Automotive Industry
C030,2024-11-14,Energy,104950.69,32356.64,72594.05,5321.9,921.04,Ship,44583.47,33.1972,5873.55,902.97,66.58,1317,0.31,Efficiency Upgrade,494508.18,19.19,49.49,0.63,Logistics
C030,2024-11-15,Energy,53297.4,11181.17,42116.23,6958.03,1046.93,Rail,66672.8,16.7769,4899.32,698.44,80.0,2031,0.38,Renewable Adoption,319250.56,15.62,31.97,0.64,Steel Manufacturing
C030,2024-11-16,Energy,106016.88,42428.65,63588.23,8353.87,1780.65,Air,26243.92,22.9624,6261.96,730.06,67.7,2874,0.88,Renewable Adoption,144999.21,21.93,45.91,0.59,Cement Production
C030,2024-11-17,Energy,60609.03,12426.23,48182.8,9369.22,3600.64,Rail,34071.1,22.1858,3834.72,511.86,81.99,2186,0.88,Renewable Adoption,436709.05,13.98,34.61,0.6,Automotive Industry
C030,2024-11-18,Energy,144280.42,81718.24,62562.18,8441.34,4477.78,Ship,60321.47,25.461,13118.26,791.4,90.43,4581,0.42,Process Reengineering,115324.88,20.16,67.09,0.49,Logistics
C030,2024-11-19,Energy,102639.55,15663.73,86975.82,5706.38,1216.38,Ship,30588.05,40.3106,10295.54,1210.87,89.06,2598,0.63,Carbon Tax Compliance,388326.32,17.79,25.39,0.54,Steel Manufacturing
C030,2024-11-20,Energy,115410.8,42845.58,72565.22,7786.76,520.72,Air,50103.08,35.1854,7561.44,887.31,92.21,1978,0.67,Process Reengineering,233505.22,8.42,52.93,0.78,Cement Production
C030,2024-11-21,Energy,80145.06,29218.07,50926.99,8594.54,4449.96,Truck,58622.26,16.7171,9518.36,773.85,66.12,685,0.79,Process Reengineering,305881.87,5.11,42.7,0.95,Automotive Industry
C030,2024-11-22,Energy,65027.07,38934.37,26092.7,2526.49,2453.57,Air,34081.68,10.9877,5451.2,276.12,70.56,509,0.31,Process Reengineering,448287.82,15.72,78.95,0.93,Logistics
C030,2024-11-23,Energy,93450.7,19829.51,73621.19,5163.9,3304.23,Rail,16128.33,30.6669,10340.73,1174.77,84.28,813,0.53,Carbon Tax Compliance,409248.39,21.25,39.11,0.64,Steel Manufacturing
C030,2024-11-24,Energy,63586.22,18756.7,44829.52,2898.22,1629.41,Rail,69255.06,16.0642,4704.66,577.19,62.33,4351,0.68,Process Reengineering,301453.71,8.73,37.67,0.43,Cement Production
C030,2024-11-25,Energy,186274.34,61896.72,124377.62,8834.32,852.9,Rail,12412.8,41.5045,13976.01,1496.43,76.2,2882,0.64,Process Reengineering,292521.49,19.91,39.0,0.63,Automotive Industry
C030,2024-11-26,Energy,86443.24,32037.05,54406.19,4651.02,4793.41,Truck,74732.63,21.1326,4524.88,914.13,64.69,3443,0.78,Carbon Tax Compliance,362463.94,7.53,53.61,0.41,Logistics
C030,2024-11-27,Energy,163067.47,40084.44,122983.03,7932.37,3625.18,Air,40032.87,55.2748,11466.05,1286.72,71.62,1871,0.34,Process Reengineering,410605.22,15.38,41.71,0.77,Steel Manufacturing
C030,2024-11-28,Energy,79359.95,10762.02,68597.93,5343.41,4980.7,Truck,62718.99,27.5111,4633.23,1368.09,91.69,2983,0.68,Renewable Adoption,278568.9,12.42,22.29,0.7,Cement Production
C030,2024-11-29,Energy,97717.56,26327.19,71390.37,8788.76,4300.37,Ship,72100.72,24.5387,9390.26,792.86,70.58,1404,0.76,Carbon Tax Compliance,297153.07,5.0,44.25,0.58,Automotive Industry
C030,2024-11-30,Energy,135690.56,66714.65,68975.91,6922.23,2047.42,Truck,14576.02,26.3541,13631.06,754.54,84.35,4418,0.7,Renewable Adoption,474241.85,6.18,62.36,0.76,Logistics
C030,2024-12-01,Energy,64349.33,13499.86,50849.47,7498.18,3951.42,Truck,64449.71,17.2257,5492.04,390.17,74.82,3566,0.73,Process Reengineering,167645.98,10.76,37.89,0.73,Steel Manufacturing
C030,2024-12-02,Energy,172369.75,52910.23,119459.52,1989.08,4940.02,Truck,59454.52,47.6684,13125.61,1031.82,80.12,3241,0.61,Carbon Tax Compliance,457900.77,17.81,41.19,0.83,Cement Production
C030,2024-12-03,Energy,104270.41,45808.8,58461.61,9311.24,1576.43,Ship,75296.11,28.5528,9907.1,1072.01,62.51,2767,0.34,Process Reengineering,119977.75,11.77,57.18,0.6,Automotive Industry
C030,2024-12-04,Energy,123094.57,58139.71,64954.86,9651.11,988.35,Rail,72411.07,30.461,10416.43,1509.92,64.79,2482,0.88,Carbon Tax Compliance,182861.76,17.75,57.47,0.44,Logistics
C030,2024-12-05,Energy,89444.74,11997.13,77447.61,3363.12,3499.11,Ship,15058.52,35.9287,7284.54,1601.97,70.89,4700,0.92,Renewable Adoption,174366.84,24.07,27.47,0.4,Steel Manufacturing
C030,2024-12-06,Energy,75713.91,12982.19,62731.72,7579.79,4665.78,Ship,41799.63,19.6288,5624.35,613.16,61.14,3233,0.8,Efficiency Upgrade,205868.96,15.99,28.05,0.43,Cement Production
C030,2024-12-07,Energy,141725.86,50706.24,91019.62,6132.08,4910.24,Truck,25689.7,41.759,14724.64,1245.8,72.73,1972,0.77,Process Reengineering,119210.73,8.22,43.22,0.89,Automotive Industry
C030,2024-12-08,Energy,155383.26,36609.74,118773.52,1472.83,2802.64,Truck,29796.05,41.8021,17199.0,1866.21,72.91,4764,0.76,Carbon Tax Compliance,329850.5,22.52,39.02,0.86,Logistics
C030,2024-12-09,Energy,137498.99,37480.77,100018.22,2019.58,1304.32,Rail,55268.73,42.9914,15207.04,1431.95,63.38,2574,0.5,Renewable Adoption,476286.55,22.18,33.3,0.57,Steel Manufacturing
C030,2024-12-10,Energy,167555.45,41868.46,125686.99,9305.97,840.55,Ship,57659.28,47.4235,16268.91,2297.81,77.28,4880,0.58,Efficiency Upgrade,297032.25,24.1,38.68,0.77,Cement Production
C030,2024-12-11,Energy,139324.17,29567.13,109757.04,3017.87,952.32,Truck,58906.67,51.8712,7378.93,1342.35,65.75,4808,0.49,Process Reengineering,311675.12,10.39,34.66,0.77,Automotive Industry
C030,2024-12-12,Energy,199867.17,68172.41,131694.76,8263.43,1865.95,Air,71498.62,51.394,17294.58,1419.42,62.63,3060,0.41,Efficiency Upgrade,218155.12,6.32,47.27,0.57,Logistics
C030,2024-12-13,Energy,55420.21,30658.63,24761.58,9601.03,4918.07,Air,33658.42,7.6291,2782.22,266.03,91.98,733,0.75,Efficiency Upgrade,193015.5,23.14,74.69,0.58,Steel Manufacturing
C030,2024-12-14,Energy,179855.68,26881.26,152974.42,7385.83,1882.5,Truck,74365.11,75.4685,9756.16,3010.47,61.28,4721,0.83,Renewable Adoption,396962.43,8.58,27.46,0.63,Cement Production
C030,2024-12-15,Energy,66064.62,22761.32,43303.3,9275.24,1952.19,Air,25506.01,18.8952,6898.29,867.13,87.33,985,0.43,Renewable Adoption,224027.94,16.98,49.8,0.71,Automotive Industry
C030,2024-12-16,Energy,141949.82,59441.83,82507.99,2516.52,977.76,Truck,27023.17,27.3727,11471.95,562.04,62.08,3618,0.38,Process Reengineering,338070.27,7.17,47.45,0.84,Logistics
C030,2024-12-17,Energy,128822.49,63467.23,65355.26,7069.79,3578.73,Truck,45750.91,29.9045,12736.75,669.85,84.01,2606,0.41,Process Reengineering,139993.47,12.82,59.53,0.56,Steel Manufacturing
C030,2024-12-18,Energy,112822.82,15445.42,97377.4,5552.89,1507.79,Air,66497.57,47.0779,6122.42,2327.33,66.31,1561,0.41,Process Reengineering,350243.24,17.98,26.45,0.48,Cement Production
C030,2024-12-19,Energy,185897.6,101363.85,84533.75,1815.98,655.31,Rail,38522.15,40.7412,11138.01,1066.43,73.72,2552,0.7,Process Reengineering,264809.56,21.43,66.11,0.44,Automotive Industry
C030,2024-12-20,Energy,128366.71,25867.77,102498.94,9775.75,1964.38,Truck,75729.34,40.1267,14274.22,858.63,74.89,1764,0.39,Carbon Tax Compliance,307941.46,7.21,28.43,0.88,Logistics
C030,2024-12-21,Energy,168005.99,88159.68,79846.31,3470.19,2677.89,Air,15246.96,27.8998,17076.21,949.16,93.62,3537,0.59,Renewable Adoption,480075.78,9.32,61.19,0.82,Steel Manufacturing
C030,2024-12-22,Energy,95273.0,41930.72,53342.28,6600.29,2015.46,Air,72932.1,18.2683,5986.89,617.43,76.88,862,0.43,Efficiency Upgrade,307093.54,6.72,60.97,0.66,Cement Production
C030,2024-12-23,Energy,72892.31,36463.72,36428.59,1471.43,1225.38,Air,78926.14,17.246,6923.12,760.06,91.68,2898,0.66,Renewable Adoption,213947.74,6.27,65.49,0.64,Automotive Industry
C030,2024-12-24,Energy,154199.86,64468.38,89731.48,8463.77,2988.33,Truck,17785.07,43.2559,7838.31,1000.23,60.98,1014,0.69,Process Reengineering,419498.56,14.62,60.4,0.69,Logistics
C030,2024-12-25,Energy,118349.22,51894.97,66454.25,5176.29,812.03,Ship,11954.45,31.8926,12160.72,1433.82,66.84,3449,0.31,Carbon Tax Compliance,321114.03,16.35,59.41,0.94,Steel Manufacturing
C030,2024-12-26,Energy,163421.86,23149.27,140272.59,6644.03,3512.05,Air,22822.14,57.1749,14581.48,2061.72,62.66,3039,0.48,Process Reengineering,118766.86,20.56,22.14,0.52,Cement Production
C030,2024-12-27,Energy,174916.19,51131.02,123785.17,8830.35,551.83,Air,30717.01,38.4042,18060.08,1299.75,77.64,2707,0.68,Process Reengineering,367620.37,15.84,46.64,0.51,Automotive Industry
C030,2024-12-28,Energy,126373.3,30771.39,95601.91,4043.99,2732.87,Rail,62645.87,37.2413,8633.45,1722.77,79.59,737,0.53,Efficiency Upgrade,125338.01,10.02,32.88,0.43,Logistics
C030,2024-12-29,Energy,100801.08,31252.82,69548.26,6959.85,3188.54,Air,78942.71,27.0783,11004.2,861.05,82.22,2064,0.4,Renewable Adoption,227928.02,8.4,41.41,0.48,Steel Manufacturing
C030,2024-12-30,Energy,131828.41,64667.53,67160.88,2365.85,1284.09,Rail,45155.32,24.7021,10451.36,989.29,73.73,1776,0.83,Renewable Adoption,248825.45,21.76,62.71,0.82,Cement Production
C031,2024-01-01,Energy,141868.49,54072.96,87795.53,7856.64,3957.69,Ship,32294.99,32.2001,7603.25,1426.03,63.37,3432,0.86,Renewable Adoption,353840.54,15.47,48.44,0.58,Automotive Industry
C031,2024-01-02,Energy,146677.94,28409.9,118268.04,1266.99,1970.24,Rail,56552.65,48.1407,8941.78,972.8,85.38,3489,0.86,Renewable Adoption,234485.47,10.83,38.93,0.82,Logistics
C031,2024-01-03,Energy,101944.33,11061.72,90882.61,8802.74,1014.46,Ship,47998.53,42.0732,12147.62,1000.44,88.86,3786,0.81,Renewable Adoption,194570.32,18.01,30.43,0.68,Steel Manufacturing
C031,2024-01-04,Energy,109416.68,37992.59,71424.09,2761.7,1806.42,Air,42229.09,31.639,13096.75,928.12,64.01,1403,0.8,Efficiency Upgrade,419587.86,18.86,45.57,0.57,Cement Production
C031,2024-01-05,Energy,152386.18,71425.24,80960.94,1504.73,4358.74,Ship,63329.87,26.4666,9421.09,836.1,70.23,1252,0.62,Process Reengineering,333499.55,21.31,64.58,0.49,Automotive Industry
C031,2024-01-06,Energy,66328.82,38586.29,27742.53,3308.59,3356.75,Air,74331.85,9.7417,6526.41,199.4,79.33,3642,0.42,Efficiency Upgrade,452415.49,23.57,66.5,0.9,Logistics
C031,2024-01-07,Energy,196036.02,23488.79,172547.23,6386.74,870.35,Air,17274.63,60.2858,21778.74,1474.56,63.79,977,0.54,Carbon Tax Compliance,305333.6,9.33,23.05,0.6,Steel Manufacturing
C031,2024-01-08,Energy,173119.56,95128.94,77990.62,3316.91,4927.32,Truck,40756.41,35.425,10495.57,979.47,94.77,2791,0.82,Renewable Adoption,495817.64,23.97,61.17,0.51,Cement Production
C031,2024-01-09,Energy,194228.56,66816.53,127412.03,8928.11,2096.59,Ship,54300.95,45.5706,14060.34,1906.77,88.77,995,0.62,Process Reengineering,148817.61,17.75,51.73,0.73,Automotive Industry
C031,2024-01-10,Energy,150165.5,67305.15,82860.35,6915.1,1308.02,Truck,68145.81,25.7461,11638.9,1106.37,92.46,1511,0.51,Renewable Adoption,370827.75,8.99,55.42,0.85,Logistics
C031,2024-01-11,Energy,93234.87,42079.23,51155.64,4714.0,2415.96,Truck,42377.84,22.3753,8312.64,1008.54,91.41,610,0.59,Efficiency Upgrade,403198.16,23.29,62.85,0.45,Steel Manufacturing
C031,2024-01-12,Energy,64841.22,26057.29,38783.93,6764.97,769.31,Ship,33502.53,12.624,5445.78,286.27,64.78,1880,0.47,Efficiency Upgrade,237805.51,20.59,52.25,0.91,Cement Production
C031,2024-01-13,Energy,70979.0,21599.31,49379.69,8716.08,1343.77,Rail,41577.96,18.4587,8470.94,804.39,81.3,780,0.87,Renewable Adoption,193503.56,20.23,49.06,0.82,Automotive Industry
C031,2024-01-14,Energy,116320.62,15472.06,100848.56,5729.66,4948.98,Truck,37108.68,40.3452,6616.66,919.98,82.98,4112,0.48,Renewable Adoption,128234.31,5.6,20.2,0.87,Logistics
C031,2024-01-15,Energy,155403.63,68233.88,87169.75,1528.32,1796.72,Air,20723.28,40.1673,11276.07,1539.91,74.78,4945,0.81,Carbon Tax Compliance,389514.38,15.02,50.9,0.45,Steel Manufacturing
C031,2024-01-16,Energy,130476.94,30435.84,100041.1,9357.86,3378.82,Truck,11450.37,39.6435,9839.62,1761.54,88.04,4894,0.91,Carbon Tax Compliance,353613.6,13.45,34.83,0.44,Cement Production
